run_utc,run_id,design_name,design_id,recipe_id,flow_mode,top_module,clock_port,abc_fast_cfg,default_clock_period_ns_cfg,clock_period_offset_ns_cfg,clock_period_ns_cfg,max_fanout_cfg,max_transition_ns_cfg,max_capacitance_ff_cfg,fanout_load_cfg,num_rtl_files,ast_json_path,ast_log_path,netlist_path,sdc_path,run_dir,area_um2,worst_slack_ns,total_negative_slack_ns,clock_period_ns_sta,utilization_pct,tool_runtime_s,status,error_stage,error_message
2026-04-26T22:46:27+00:00,s386__abcfast_clk0p02_fo16_tr0p24_cap40,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p24_cap40,full,s386,CK,True,0.4,0.02,0.38,16.0,0.24,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p24_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p24_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,70.125,success,,
2026-04-26T22:46:27+00:00,s386__abcfast_clk0p02_fo16_tr0p24_cap60,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p24_cap60,full,s386,CK,True,0.4,0.02,0.38,16.0,0.24,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p24_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p24_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,53.512,success,,
2026-04-26T22:46:28+00:00,s386__abcfast_clk0p02_fo16_tr0p24_cap80,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p24_cap80,full,s386,CK,True,0.4,0.02,0.38,16.0,0.24,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p24_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p24_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,51.798,success,,
2026-04-26T22:46:25+00:00,s386__abcfast_clk0p02_fo16_tr0p2_cap100,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p2_cap100,full,s386,CK,True,0.4,0.02,0.38,16.0,0.2,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p2_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p2_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,69.189,success,,
2026-04-26T22:46:19+00:00,s386__abcfast_clk0p02_fo16_tr0p2_cap40,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p2_cap40,full,s386,CK,True,0.4,0.02,0.38,16.0,0.2,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p2_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p2_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,70.739,success,,
2026-04-26T22:46:19+00:00,s386__abcfast_clk0p02_fo16_tr0p2_cap60,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p2_cap60,full,s386,CK,True,0.4,0.02,0.38,16.0,0.2,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p2_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p2_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,54.919,success,,
2026-04-26T22:46:24+00:00,s386__abcfast_clk0p02_fo16_tr0p2_cap80,s386,iscas89_0022,abcfast_clk0p02_fo16_tr0p2_cap80,full,s386,CK,True,0.4,0.02,0.38,16.0,0.2,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo16_tr0p2_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo16_tr0p2_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,51.606,success,,
2026-04-26T22:46:32+00:00,s386__abcfast_clk0p02_fo32_tr0p16_cap100,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p16_cap100,full,s386,CK,True,0.4,0.02,0.38,32.0,0.16,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p16_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p16_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,49.990,success,,
2026-04-26T22:46:31+00:00,s386__abcfast_clk0p02_fo32_tr0p16_cap40,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p16_cap40,full,s386,CK,True,0.4,0.02,0.38,32.0,0.16,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p16_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p16_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,53.746,success,,
2026-04-26T22:46:30+00:00,s386__abcfast_clk0p02_fo32_tr0p16_cap60,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p16_cap60,full,s386,CK,True,0.4,0.02,0.38,32.0,0.16,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p16_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p16_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,49.145,success,,
2026-04-26T22:46:32+00:00,s386__abcfast_clk0p02_fo32_tr0p16_cap80,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p16_cap80,full,s386,CK,True,0.4,0.02,0.38,32.0,0.16,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p16_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p16_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,60.642,success,,
2026-04-26T22:46:47+00:00,s386__abcfast_clk0p02_fo32_tr0p24_cap100,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p24_cap100,full,s386,CK,True,0.4,0.02,0.38,32.0,0.24,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p24_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p24_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,58.392,success,,
2026-04-26T22:46:43+00:00,s386__abcfast_clk0p02_fo32_tr0p24_cap40,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p24_cap40,full,s386,CK,True,0.4,0.02,0.38,32.0,0.24,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p24_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p24_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,59.419,success,,
2026-04-26T22:46:44+00:00,s386__abcfast_clk0p02_fo32_tr0p24_cap60,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p24_cap60,full,s386,CK,True,0.4,0.02,0.38,32.0,0.24,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p24_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p24_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,30.979,success,,
2026-04-26T22:46:47+00:00,s386__abcfast_clk0p02_fo32_tr0p24_cap80,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p24_cap80,full,s386,CK,True,0.4,0.02,0.38,32.0,0.24,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p24_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p24_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,57.764,success,,
2026-04-26T22:46:41+00:00,s386__abcfast_clk0p02_fo32_tr0p2_cap100,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p2_cap100,full,s386,CK,True,0.4,0.02,0.38,32.0,0.2,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p2_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p2_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,51.162,success,,
2026-04-26T22:46:32+00:00,s386__abcfast_clk0p02_fo32_tr0p2_cap40,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p2_cap40,full,s386,CK,True,0.4,0.02,0.38,32.0,0.2,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p2_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p2_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,49.598,success,,
2026-04-26T22:46:33+00:00,s386__abcfast_clk0p02_fo32_tr0p2_cap60,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p2_cap60,full,s386,CK,True,0.4,0.02,0.38,32.0,0.2,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p2_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p2_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,51.371,success,,
2026-04-26T22:46:39+00:00,s386__abcfast_clk0p02_fo32_tr0p2_cap80,s386,iscas89_0022,abcfast_clk0p02_fo32_tr0p2_cap80,full,s386,CK,True,0.4,0.02,0.38,32.0,0.2,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo32_tr0p2_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo32_tr0p2_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,57.051,success,,
2026-04-26T22:46:56+00:00,s386__abcfast_clk0p02_fo64_tr0p16_cap100,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p16_cap100,full,s386,CK,True,0.4,0.02,0.38,64.0,0.16,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p16_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p16_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,55.249,success,,
2026-04-26T22:46:49+00:00,s386__abcfast_clk0p02_fo64_tr0p16_cap40,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p16_cap40,full,s386,CK,True,0.4,0.02,0.38,64.0,0.16,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p16_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p16_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,61.509,success,,
2026-04-26T22:46:53+00:00,s386__abcfast_clk0p02_fo64_tr0p16_cap60,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p16_cap60,full,s386,CK,True,0.4,0.02,0.38,64.0,0.16,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p16_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p16_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,133.197,success,,
2026-04-26T22:46:59+00:00,s386__abcfast_clk0p02_fo64_tr0p16_cap80,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p16_cap80,full,s386,CK,True,0.4,0.02,0.38,64.0,0.16,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p16_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p16_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,64.943,success,,
2026-04-26T22:47:11+00:00,s386__abcfast_clk0p02_fo64_tr0p24_cap100,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p24_cap100,full,s386,CK,True,0.4,0.02,0.38,64.0,0.24,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p24_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p24_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,91.888,success,,
2026-04-26T22:47:05+00:00,s386__abcfast_clk0p02_fo64_tr0p24_cap40,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p24_cap40,full,s386,CK,True,0.4,0.02,0.38,64.0,0.24,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p24_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p24_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,51.435,success,,
2026-04-26T22:47:05+00:00,s386__abcfast_clk0p02_fo64_tr0p24_cap60,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p24_cap60,full,s386,CK,True,0.4,0.02,0.38,64.0,0.24,60.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p24_cap60.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p24_cap60,941.1080,-0.077693,-0.228732,0.380000,0.16,59.723,success,,
2026-04-26T22:47:05+00:00,s386__abcfast_clk0p02_fo64_tr0p24_cap80,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p24_cap80,full,s386,CK,True,0.4,0.02,0.38,64.0,0.24,80.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p24_cap80.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p24_cap80,941.1080,-0.077693,-0.228732,0.380000,0.16,66.491,success,,
2026-04-26T22:47:01+00:00,s386__abcfast_clk0p02_fo64_tr0p2_cap100,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p2_cap100,full,s386,CK,True,0.4,0.02,0.38,64.0,0.2,100.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p2_cap100.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p2_cap100,941.1080,-0.077693,-0.228732,0.380000,0.16,30.506,success,,
2026-04-26T22:46:57+00:00,s386__abcfast_clk0p02_fo64_tr0p2_cap40,s386,iscas89_0022,abcfast_clk0p02_fo64_tr0p2_cap40,full,s386,CK,True,0.4,0.02,0.38,64.0,0.2,40.0,,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p02_fo64_tr0p2_cap40.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p02_fo64_tr0p2_cap40,962.6540,-0.063965,-0.240319,0.380000,0.16,82.057,success,,
