design_name,design_id,recipe_id,flow_mode,total_input_and_output_bits,total_register_bits,total_logic_operator_bits,total_adder_sub_bits,total_multiplier_bits,total_comparator_bits,total_multiplexer_bits,total_shift_bits,total_division_bits,average_tree_depth,average_wire_width,worst_slack_ns,total_negative_slack_ns,run_utc,run_id,top_module,clock_port,abc_fast_cfg,clock_period_ns_cfg,max_fanout_cfg,max_transition_ns_cfg,max_capacitance_ff_cfg,fanout_load_cfg,num_rtl_files,ast_json_path,ast_log_path,netlist_path,sdc_path,run_dir,area_um2,clock_period_ns_sta,utilization_pct,tool_runtime_s,status,error_stage,error_message,ast_input_file,ast_total_input_bits,ast_total_adder_sub_bits,ast_total_register_bits,ast_total_output_bits,ast_total_division_bits,ast_total_logic_operator_bits,ast_total_multiplexer_bits,ast_total_multiplication_bits,ast_total_shift_bits,ast_total_comparator_bits,ast_avg_wire_width,ast_avg_tree_depth
s386,iscas89_0022,abcfast_clk0p75_fo64_tr0p2_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.201246,0.000000,2026-04-06T16:15:20+00:00,s386__abcfast_clk0p75_fo64_tr0p2_cap80_fload1,s386,CK,True,0.75,64.0,0.2,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo64_tr0p2_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo64_tr0p2_cap80_fload1,908.6560,0.750000,0.15,66.285,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p16_cap100_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:11:50+00:00,s386__abcfast_clk0p75_fo8_tr0p16_cap100_fload1,s386,CK,True,0.75,8.0,0.16,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p16_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p16_cap100_fload1,913.7100,0.750000,0.15,64.304,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p16_cap40_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.143490,0.000000,2026-04-06T16:11:50+00:00,s386__abcfast_clk0p75_fo8_tr0p16_cap40_fload1,s386,CK,True,0.75,8.0,0.16,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p16_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p16_cap40_fload1,919.0300,0.750000,0.15,123.074,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p16_cap60_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:11:50+00:00,s386__abcfast_clk0p75_fo8_tr0p16_cap60_fload1,s386,CK,True,0.75,8.0,0.16,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p16_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p16_cap60_fload1,913.7100,0.750000,0.15,124.251,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p16_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:11:50+00:00,s386__abcfast_clk0p75_fo8_tr0p16_cap80_fload1,s386,CK,True,0.75,8.0,0.16,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p16_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p16_cap80_fload1,913.7100,0.750000,0.15,126.192,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p24_cap100_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:13:20+00:00,s386__abcfast_clk0p75_fo8_tr0p24_cap100_fload1,s386,CK,True,0.75,8.0,0.24,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p24_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p24_cap100_fload1,913.7100,0.750000,0.15,62.469,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p24_cap40_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.143490,0.000000,2026-04-06T16:12:50+00:00,s386__abcfast_clk0p75_fo8_tr0p24_cap40_fload1,s386,CK,True,0.75,8.0,0.24,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p24_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p24_cap40_fload1,919.0300,0.750000,0.15,128.126,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p24_cap60_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:12:50+00:00,s386__abcfast_clk0p75_fo8_tr0p24_cap60_fload1,s386,CK,True,0.75,8.0,0.24,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p24_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p24_cap60_fload1,913.7100,0.750000,0.15,124.074,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p24_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:12:50+00:00,s386__abcfast_clk0p75_fo8_tr0p24_cap80_fload1,s386,CK,True,0.75,8.0,0.24,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p24_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p24_cap80_fload1,913.7100,0.750000,0.15,125.672,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p2_cap100_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:12:50+00:00,s386__abcfast_clk0p75_fo8_tr0p2_cap100_fload1,s386,CK,True,0.75,8.0,0.2,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p2_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p2_cap100_fload1,913.7100,0.750000,0.15,128.598,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p2_cap40_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.143490,0.000000,2026-04-06T16:11:50+00:00,s386__abcfast_clk0p75_fo8_tr0p2_cap40_fload1,s386,CK,True,0.75,8.0,0.2,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p2_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p2_cap40_fload1,919.0300,0.750000,0.15,124.229,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p2_cap60_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:12:19+00:00,s386__abcfast_clk0p75_fo8_tr0p2_cap60_fload1,s386,CK,True,0.75,8.0,0.2,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p2_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p2_cap60_fload1,913.7100,0.750000,0.15,50.297,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk0p75_fo8_tr0p2_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.170941,0.000000,2026-04-06T16:12:50+00:00,s386__abcfast_clk0p75_fo8_tr0p2_cap80_fload1,s386,CK,True,0.75,8.0,0.2,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk0p75_fo8_tr0p2_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk0p75_fo8_tr0p2_cap80_fload1,913.7100,0.750000,0.15,61.575,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p16_cap100_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p16_cap100_fload1,s386,CK,True,1.0,16.0,0.16,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p16_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p16_cap100_fload1,908.6560,1.000000,0.15,131.762,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p16_cap40_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.333191,0.000000,2026-04-06T16:15:50+00:00,s386__abcfast_clk1_fo16_tr0p16_cap40_fload1,s386,CK,True,1.0,16.0,0.16,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p16_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p16_cap40_fload1,913.9760,1.000000,0.15,122.841,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p16_cap60_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:15:50+00:00,s386__abcfast_clk1_fo16_tr0p16_cap60_fload1,s386,CK,True,1.0,16.0,0.16,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p16_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p16_cap60_fload1,908.6560,1.000000,0.15,130.434,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p16_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:15:50+00:00,s386__abcfast_clk1_fo16_tr0p16_cap80_fload1,s386,CK,True,1.0,16.0,0.16,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p16_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p16_cap80_fload1,908.6560,1.000000,0.15,62.769,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p24_cap100_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p24_cap100_fload1,s386,CK,True,1.0,16.0,0.24,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p24_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p24_cap100_fload1,908.6560,1.000000,0.15,130.415,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p24_cap40_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.333191,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p24_cap40_fload1,s386,CK,True,1.0,16.0,0.24,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p24_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p24_cap40_fload1,913.9760,1.000000,0.15,59.231,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p24_cap60_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p24_cap60_fload1,s386,CK,True,1.0,16.0,0.24,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p24_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p24_cap60_fload1,908.6560,1.000000,0.15,64.007,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p24_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p24_cap80_fload1,s386,CK,True,1.0,16.0,0.24,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p24_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p24_cap80_fload1,908.6560,1.000000,0.15,132.765,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p2_cap100_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p2_cap100_fload1,s386,CK,True,1.0,16.0,0.2,100.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p2_cap100_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p2_cap100_fload1,908.6560,1.000000,0.15,131.274,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p2_cap40_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.333191,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p2_cap40_fload1,s386,CK,True,1.0,16.0,0.2,40.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p2_cap40_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p2_cap40_fload1,913.9760,1.000000,0.15,122.662,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p2_cap60_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p2_cap60_fload1,s386,CK,True,1.0,16.0,0.2,60.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p2_cap60_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p2_cap60_fload1,908.6560,1.000000,0.15,131.407,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
s386,iscas89_0022,abcfast_clk1_fo16_tr0p2_cap80_fload1,full,17,42,1512,0,0,0,0,0,0,29.75,1,0.352468,0.000000,2026-04-06T16:16:20+00:00,s386__abcfast_clk1_fo16_tr0p2_cap80_fload1,s386,CK,True,1.0,16.0,0.2,80.0,1.0,1,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast/s386.json,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_results/ast_logs/s386.log,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/rtl/s386__abcfast_netlist.v,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/data/constraints/s386__abcfast_clk1_fo16_tr0p2_cap80_fload1.sdc,/lustre/fs1/home/co224015/clone_test/PPA-Estimation-Project/synthesis/iscas_runs/s386__abcfast_clk1_fo16_tr0p2_cap80_fload1,908.6560,1.000000,0.15,133.034,success,,,./iscas_asts/s386.json,7,0,42,10,0,1512,0,0,0,0,1,29.75
